idx,srcType,factoryName,area1,area2,area3,address,Latitude,Longitude,Product,yearPermitted,yearClosed,Remarks
1944,sc,대우조선,경남,거제시,장승포,경남 거제시 장승포읍아양동825,34.880457,128.621175,,1978,2007,
1945,etc,대일산업,부산,금정구,두구동,부산 금정구 두구동 960-1,35.3002293,129.109724,,1989,1995,금배산업의 개명 회사, 금배산업의 쉬트류 판매, 두구동에서 방직을 조금 하였음. 1995년 폐업.금배산업의 방직은 합동상사에 판매
1946,fce,대한양회 ,경북,문경시,신기동,경북 문경시 신기동 34,36.6381262,128.1779469,,1972,1973,판매상 같음
1947,ffr,대화브레이크,경기,안산시,목내동,경기 안산시 목내동 388-2,37.3146748,126.7783639,,1966,2004,브레이크
1948,etc,대흥물산,충북,옥천군,군서면,충북 옥천군 군서면 동평리 475-2,36.2747729,127.5289858,,1982,2000,부산경남을 제외한 유일한 방직공장
1949,ffr,덕신합성공사,경기,양주시,회천면,경기 양주시 회천면 덕계리 271-18,37.7851887,127.0460634,,1997,2004,섬유제품이 아닌 것 같다. 확인요. 경기도에는 주로 브레이크 라이닝
1950,ffr,덕양산업,울산,북구 ,효문동,울산 북구  효문동 효문공단,35.577792,129.361,,1978,1995,현대자동차 1차 벤더, 약10년 가까이 원료를 사서 아스팔트와 혼합하여 자동차 하체쉬트를 제작. 단열과 방청 효과. 90년 중반에 고화폐로 대체. 자동차 생산량에 비례하여 수요량 증가. 이외에 극동 오일, 보광산업(건설화학 계열), 유영에서 납품함.
1951,ffr,덕양산업,울산,중구 ,연암동,울산 중구  연암동945,35.56945,129.3327,,1977,2007,
1952,ffr,덕창기계,인천,남동구,논현동,인천 남동구 논현동 남동공단 712-12 (148B-5L),37.4057471,126.7293502,,1976,2006,
1953,ffr,덕창기업 A 제1공장,인천,남동구,논현동,인천 남동구 논현동 남동공단 2B-1L,37.4057471,126.7293502,,1991,1997,동일 회사로 추정
1954,ffr,덕창기업B,인천,북구 ,십정동,인천 북구  십정동 230,37.4560537,126.7051511,,1994,2007,
1955,ffi,동광기업,부산,사상구,감전동,부산 사상구 감전동 147-2 (산업도로 SK 주유소 옆),35.1557,128.9740942,석면포/ 백석면,1991,1995,
1956,ffr,동기브레이크,부산,사하구,신평동,부산 사하구 신평동 527,35.0873378,128.9724122,브레이크라이닝,1989,2007,동명라이닝 이사가 설립
1957,etc,동남금속,대구,북구 ,침산2,대구 북구  침산2동 126-13,35.8896248,128.5942078,,1997,2007,자동차 라이닝 제조
1958,ffr,동명라이닝,부산,부산진,부암동,부산 부산진 부암동 500(당감동 동양고무 근처)에 있다가 현재 구평동에 있음,35.1689211,129.0377325,브레이크,1985,1989,당초 주소는 당감동 동양고무 앞에 위피, 백사장님이 석면관련 암으로 추정됨(사망하심)
1959,etc,동문기업사,서울,도봉구,도봉1,서울 도봉구 도봉1동 599-13,37.6760428,127.0428884,,1991,2007,
1960,etc,동방실업,부산,사하구,장림동,부산 사하구 장림동 35 (다대포 넘어가는 언덕 중간쯤),35.0761676,128.9788945,,1970,1982,마산광섬의 전신은 마산유니온, 일본에 주로 수출
1961,etc,동부정밀화학,경기,안산시,단원구,경기 안산시 단원구 성곡 623-1,37.3154916,126.7471749,,1996,2004,미확인
1962,fce,동신산업사,경남,김해시,진례면,경남 김해시 진례면 송현 278-7,35.249051,128.748038,,1992,2007,써라이트를 퍼라이트로 변경, 북구 삼락동에서 이사(주로 삼락동에서 제조: 80~90년대 중반), 시멘트와 석면을 혼합하여 판매
1963,etc,동아공업,경기,시흥군,군자면,경기도시흥군 군자면원시리729-6,37.297212,126.7830578,,1969,2007,가스켓 제조
1964,ffr,동양가스켓,경기,안산시,원시동,경기 안산시 원시동 729-9,37.3080284,126.7886269,,1970,2005,브레이크가 아니고 쉬트
1965,ffr,동양단열,경기,안산시,원시동,경기 안산시 원시동 785-6,37.2989711,126.7859956,,1975,2007,건축자재상으로 추정
1966,fce,동양시멘트 ,강원,삼척군,삼척읍,강원 삼척군 삼척읍 사직리 114,37.860367,128.311526,,1955,2007,자재상으로 추정, 삼척공장 내에 슬레트공장이 있었음, 기계와 인부 모두 KCC로 넘겼음.
1967,fce,동양시멘트 ,전북,군산시,소용동,전북 군산시 소용동 공단A브럭,35.9676262,126.736875,,1955,2007,
1968,fce,동양시멘트 ,부산,서구 ,암남동,부산 서구  암남동 655,35.076328,129.0066002,,1984,2007,
1969,fce,동양시멘트 ,경남,양산시,양산읍,경남 양산시 양산읍 유산리190,35.3350484,129.0373456,,1987,2007,
1970,fce,동양시멘트 ,경남,양산시,소용동,경남 양산시 소용동25-4,35.3350484,129.0373456,,1992,2007,
1971,fce,동양시멘트 ,경남,양산시,양산읍,경남 양산시 양산읍 190 ,35.3350484,129.0373456,,1994,2007,
1972,ffr,동양아스베스트,부산,사상구,덕포동,부산 사상구 덕포동 373-9 / 기계 5개 있었음,35.1771632,128.9817058,섬유제품제조업/가스켓,1970,2007,사장: 김종일(제일화학 김진태 사장의 친구임, 아버지가 재일동포임)
1973,ffr,동양아스베스트제2공장,부산,북구 ,삼락동,부산 북구  삼락동 353-7,35.197185,128.990438,섬유제품제조업/ 화학제품/가스켓,1991,2007,가스켓 제조
1974,ffr,동양정밀가스켓,경기,안산시,단원구,경기 안산시 단원구 원시동 729-2 반월공단1B51L,37.3090876,126.7861554,,1970,2007,
1975,etc,동원,경남,의령군,가래면,경남 의령군 가래면 195-5,35.3222239,128.2616759,,1986,1989,방직은 아님. B급. 방직을 사서 패킹을 제조
1976,etc,동원금속,대구,서구 ,이현동,대구 서구  이현동 42-6,35.8766641,128.5348313,,1979,2007,대영이 이사가서 슬레이트 제조
1977,ffi,동화산업,부산,사상구,덕포2,부산 사상구 덕포2동 372-5 (운전시험장)/,35.178019,128.9824384,방직/ 센난,1970,2000,
1978,ffi,동화화학,부산,북구 ,덕포동,부산 북구  덕포동 372-2,35.197185,128.990438,석면방직공장/석면포직.테프,1976,2007,일본에 수출함
1979,etc,럭키화학,부산,동래구,온천동,부산 동래구 온천동,35.220085,129.080087,비닐공장 불순물에 석면 함유,1971,1973,
1980,ffi,마산광섬,부산,사상구,감전동,부산 사상구 감전동 146-10,35.1548899,128.9753997,방직,1982,1987,슬레이트는 대전에서 하고, 부산에서는 천장재, 텍스. 벽산은 부산에서 계속 석면을 사용함(창립후 2000년대 초까지 있었음). 제일슬레트가 한국슬레트, 벽산으로 바뀜(마산광섬은 한일석면, 동방실업, 동화산업의 기계를 들여와 사용하였음.)
1981,ffr,벽산,대전,중구 ,태평동,대전 중구  태평동 252,36.3310069,127.3998781,,1972,1996,프레스나 파워작동기에 들어가는 산업용 브레이크 라이닝, 1996년까지 운영되다가 익산으로 이전함.
1982,etc,벽산,부산,북구 ,감전동,부산 북구  감전동 957-1,35.197185,128.990438,슬레이트,1984,2004,베이스먼트: 석면시멘트 제품. 돈사와 축사의 바닥재로 사용함(보온), 건축 외장재로도 사용함. 1560톤은 상당히 축소된 것임. 금강이 7만톤, 대전과 음성을 합하여 4만톤 정도로 추정됨, 연간 사용량이 약 1,000t 이상으로 예산됨, 영도는 페인트공장일 것임.
1983,etc,벽산,경남,창원시,진해구,경남 창원시 진해구  장천동,35.1276,128.7116,,1977,2007,
1984,etc,벽산,전남,여수시,,전남 여수시,34.760425,127.662313,,1985,1986,
1985,etc,벽산,충남,음성군,대소면,충남 음성군 대소면 부윤리 252-3,36.617338,126.845397,,1996,2007,익산에 당초 공장 있었고, 대전 공장도 추후 이전함, 서일산업을 인수하여 운영됨, 연간 사용량은 1,500t으로 압출시멘트 생산함
1986,etc,벽산,전북,익산군,팔봉동,전북 익산군 팔봉동888,35.691015,127.236829,,1996,2007,
1987,etc,보승산업주식회사,서울,영등포, 여의,서울 영등포구 여의도동 44-21,37.5208136,126.9292922,,1976,1978,
1988,ffr,산도브레이크,부산,사하구,신평동,부산 사하구 신평동 527,35.0873378,128.9724122,브레이크라이닝,2000,2007,동일 회사로 추정
1989,ffr,산도브레이크공업,대구,달성군,논공읍,대구 달성군 논공읍 본리리 29-97,35.7355993,128.4698585,,1965,2007,
1990,ffr,산도산업,대구,달성군,논공읍,대구 달성군 논공읍 본리리 952-1,35.7323666,128.4680166,,1965,2007,
1991,ffr,삼성공업사,대구,북구 ,노원동,대구 북구  노원동3가61-1(구주소. 대구 북구  칠산1동 887),35.9001292,128.5670114,,1979,2009,
1992,etc,삼성코닝,경기,화성군,태안면,경기 화성군 태안면 신리 472,37.436318,127.550802,,1973,2007,
1993,ffr,삼성특수 브레이크,경기,파주시,교하면,경기 파주시 교하면 와동리 산 26-10,37.7225667,126.7209069,,1982,2006,
1994,ffr,삼손 퍼라이트,경북,경주시,강동,경북 경주시 강동,35.987785,129.273313,,1991,2005,프레스나 파워작동기에 들어가는 산업용 브레이크 라이닝
1995,ffr,삼신브레이크,경남,김해시,주촌면,경남 김해시 주촌면 천곡리 1083-2 우정시스템옆,35.2299647,128.8358852,,1976,2009,미확인, 짐바브웨나 JM에서 가져온 것으로 추정됨(사용량 비노출)
1996,etc,삼아화성,경북,포항시,청림동,경북 포항시 청림동 1-143 (청림단지),36.002104,129.4168701,,1974,2007,맨 마지막까지(2000년대 초) 방직을 한 회사.(건식) 주로 일본에 수출. 90년대 후반~2000년초 중국제품이 수백톤 제품으로 수입되어 옴. 습식 제조 방법. 석면함유율 높음
1997,etc,삼우산업,울산,울주군,상북면,울산 울주군 상북면 천전 140,35.590515,129.091325,,1985,2000,
1998,ffr,삼장물산,경남,김해시,생림면,경남 김해시 생림면 도요 산64,35.32815,128.849138,,1998,2007,선박용 실링 제조
1999,ffr,삼환태창산업,경남,김해시,안동 ,경남 김해시 안동 402-7,35.2352675,128.9108503,,1996,2007,3공단에도 있고 달성에도 있었다. 대구에 3~4군데 공장이 있었음.
2000,ffr,상신브레이크,대구,달성군,논공면,대구 달성군 논공면 북동 1-37,35.7746,128.43145,,1965,2004,클러치 페이싱 제조
2001,etc,서진산업,경기,군포시,금정동,경기 군포시 금정동 7,37.3713917,126.9448114,,1972,2007,
2002,etc,서진산업,경기,군포시,산본동,경기 군포시 산본동1026-5,37.3758354,126.942454,,1994,2007,
2003,etc,성은산업,경기,김포시,월곳면,경기 김포시 월곳면 갈산리 529-8,37.6152667,126.7156207,,1975,2007,방직은 아니고 방직제품을 사서 패킹류 등을 제작
2004,ffr,성진물산,부산,금정구,부곡동,부산 금정구 부곡동 225-4,35.2370649,129.0889461,,1988,1991,브레이크
2005,etc,성진실업,경기,김포시,양촌면,경기 김포시 양촌면 석모리 489,37.6625946,126.6468723,,1982,2007,성진물상과 동일
2006,ffi,성진화학,부산,사상구,괘법동,부산 사상구 괘법동 (가내수공업, 낙면을 많이 씀, 1991년 백남원교수님 작업환경측정 결과: 25 fibers/cc), 사상(르네시떼 부근) 에서 낙면사용,35.163765,128.987175,사상(르네시떼 부근)에서 낙면사용(1970년~1980년)/ 부곡동으로 이전(1980년~1988년)하여 석면섬유/ 패킹공장으로 가동/ ,1976,1980,성진물상과 동일, (- 가내수공공장이었음. - 연간 사용량: 50-60t - 금정구 두구동, 구서동 근처였음. - 1991년 작업장허가제도 도입되면서 백남원 교수님이 작업환경측정을 실시하였던 공장(작업환경측정결과 25 f/cc 검출됨). - 낙면 사용(세관과 얘기하여 컨터이너로 일본에서 낙면을 실어옴, 낙면을 사용하면 제품 가격이 낮아지지만 원료자체가 저질이고 먼지가 많이 발생함). - 1개 라인만 가동하였고, 석면판매함(낙면을 시장에 뿜칠재로 판매함). - 김해 화훼단지에도 낙면 판매함, 낙면을 섞으면 물이 잘 빠져서 화훼단지에서도 사용함. - 1975~1976년경에 하단 에덴공원에서 낙면을 털어서 낙엽이 하얗게 변할 정도였음.)
2007,ffi,성진화학공업사,부산,동래구,금사동,부산 동래구 금사동 85-13,35.205001,129.083625,석면포,1986,1988,
2008,etc,세기실업,경기,김포시,양촌면,경기 김포시 양촌면 유현리 130-12,37.647623,126.6066565,,1975,2006,기성전선과 동일 제품
2009,etc,승내사,경북,구미시,구포동,경북 구미시 구포동 623,36.1296806,128.411245,,1997,2007,잘못된 데이터로 추정됨
2010,fce,쌍용시멘트 ,대전,중구 ,태평동,대전 중구  태평동 태평초등학교 부근,36.326108,127.397063,,1962,1993,일제~해방 직후 용산에 위치, 한국스레트 전신. 아사노라는 회사는 일본의 석면시멘트 회사. 환자발생율 매우 높음
2011,fce,쌍용시멘트 ,울산,남구 ,매암동,울산 남구  매암동 469,35.5112478,129.3781501,,1992,2007,
2012,fce,쌍용시멘트 ,전남,광양시,태인동,전남 광양시 태인동1655-2,34.9384514,127.7634531,,1994,2007,
2013,etc,아산,경기,화성군,정남면,경기 화성군 정남면 오일리 367-3,37.436318,127.550802,,1996,2007,
2014,etc,아산,경기,안산시,성곡동,경기 안산시 성곡동675-1 ,37.3125252,126.7395621,,1991,2007,
2015,ffr,아주기계공업사,부산,진구 ,가야2,부산 진구  가야2동 129,35.1798159,129.0750222,브레이크라이닝제조,1993,2007,동일 회사로 추정
2016,ffr,아주화학기계공업사,부산,기장군,정관면,부산 기장군 정관면 용수리 1021-28,35.3292801,129.162465,브레이크라이닝제조,1990,2007,러시아 등에서 수입한 거으로 추정
2017,etc,알인택,충북,옥천군,동이면,충북 옥천군 동이면 새산리 1111-1,36.283867,127.620313,,1997,2007,
2018,etc,알인텍,충북,옥천군,옥천읍,충북 옥천군 옥천읍 마암리 153,36.2929258,127.5620201,,1997,2004,
2019,etc,영신화공,경남,김해시,주촌면,경남 김해시 주촌면,35.235785,128.830637,,1985,1993,
2020,etc,오성염직,서울,동대문,답십리,서울 동대문구답십리동 652-1,37.5717988,127.0516956,,1964,1972,근무자 확인: 1964~72
2021,etc,오엠코리아,경기,김포시,장기동,경기 김포시 장기동 85,37.6561344,126.6626317,,1975,2007,석면섬유가 아니고 라이닝 공장
2022,etc,용덕공업사,전북,진안읍,군하리,전북 진안읍 군하리,35.7859,127.4186,,1991,2007,방화문 제작시 문짝 안에 유리석면을 절단하여 끼워 제작함
2023,ffr,유니온 브레이크,부산,사하구,다대동,부산 사하구 다대동 1503-10,35.0709848,128.9561883,중장비 브레이크/ 선박 브레이크 등등...석면섬유,1981,2007,
2024,ffr,유니온 브레이크,부산, 서구,토성3,부산시 서구 토성3가 15-4,35.097932,129.0244125,크레인브레이크/ 원료공급처,1991,2007,
2025,ffr,유니온공업,부산,북구 ,학장동,부산 북구  학장동 275-23, 북구 주례동,35.197185,128.990438,브레이크/ 브레이크라이닝 제조,1972,1981,방직
2026,ffr,유니온아스베스트,경남,창원시,마산회,경남 창원시 마산회원구 양덕동 975-1,35.2133446,128.5894052,,1972,1981,덕양산업과 유사, 납품은 보광으로 함. 보광에서는 현차로 납품, 공장출입문이 사무실에 있었음, 사무실을 거쳐야 공장내부로 출입가능하며 마스크, 두건을 써야 내부 출입이 가능하였음, 이는 이미 위해성을 알고 있었을 가능성이 있음.
2027,etc,유영산업사,울산,울주군,온양읍,울산 울주군 온양읍 외광리 571-1,35.4350623,129.2379983,,2000,2007,이전
2028,etc,유진산업,대구,달서구,월성동,대구 달서구 월성동 587,35.827354,128.4983256,,1976,2007,미확인. JM등에서 납품 추정
2029,etc,유진산업,경북,고령군,다산면,경북 고령군 다산면 평리리 174-01층,35.825808,128.454287,,1985,2010,최초 위치
2030,etc,익성텍,충남,천안시,성거읍,충남 천안시 성거읍오목리 9,36.8151472,127.1138946,,2003,2006,정류자(애자)에 절연용으로 쓰임
2031,etc,일진정류자,경기,성남시,중원구,경기 성남시 중원구 상대원동64-4,37.4435462,127.1810242,,2002,2004,상대동일 가능성 있음
2032,etc,일진커뮤니테이터,경기,성남시,중원구,경기 성남시 중원구 상대원동 64-6,37.4435275,127.1795137,,1975,2006,
2033,etc,정풍물산(마산광섬),경남,진주시,삼평동,경남 진주시 삼평동 55-543,35.1803282,128.1076539,,1987,2007,연산동에서 이전, 방직, 쉬트
2034,etc,제국석면광업,충남,홍성군,광천읍,충남 홍성군 광천읍 상정리 13,36.522399,126.6216304,,1991,2007,
2035,ffi,제일 E&S,경남,양산시,유산동,경남 양산시 유산동 39-5 (양산공단 B1-3),35.3697836,129.0396743,,1983,2007,
2036,etc,제일스레트공업,부산,영도구,영선동,부산 영도구 영선동 3가,35.0918619,129.042858,,1952,1984,벽산으로 합병
2037,etc,제일합섬,경북,구미시,공단동,경북 구미시 공단동 287,36.094986,128.3652811,,1974,1991,피해자 근무:1974~75
2038,ffi,제일화학,부산,연제구,연산동,부산 연제구 연산동 525,35.1917932,129.0927296,방직/ 가스켓 등 (작업환경측정 이후 독일 렉스와 기술제휴/ 기계 도입/ 분진제거시설 도입/ 국소배기장치/ 기계마다 집진/ 국내법과 맞지 않아 철거함. 덕트로 바꿈. 인도네시아),1969,1990,제조사 아님. 단열보드를 사서 사용한 곳임(- 1969년 설립되어 청석면부터 시작하였고 돔보(일본)에 납품함, 2-3년 후에는 백석면으로 가동하였고 5개 라인으로 운영됨.- 1990년부터 양산으로 이전하여 제일 E&S로 상호 변경함.- 연간 사용량: 2,800t(방직과 가스켓 합한 사용량)- 독일의 렉스사와 기술 제휴하여 기계도입하였으며 분진제거시설(국소배기장치, 기계마다 집진시설 설치) 도입, 그러나 우리나라는 국소배기 허가하지 않아 국내법과 맞지 않았고 이에 시설을 철거하였음, 또한 이후에 기계는 인도네시아로 수출되었음.)
2039,etc,제철 세라믹,경북,포항시,장흥동,경북 포항시 장흥동 1829,35.9707449,129.3858622,,1987,2007,주공아파트 창문틀 제조
2040,etc,조선석면개발사,인천,남구,숭의동,인천시 남구 숭의동 373,37.4651568,126.6596858,,1991,2007,
2041,etc,㈜인슈로,경남,양산시,웅상면,경남 양산시 웅상면 덕계리 99-8번지 바로 옆건물,35.3350484,129.0373456,,1995,1997,
2042,etc,주일,충남,천안군,성거읍,충남 천안군 성거읍 오목리 9,36.617338,126.845397,,1970,2007,
2043,etc,중앙파우텍,인천,동구 ,송현동,인천 동구  송현동,37.475976,126.63735,,1990,1993,
2044,ffr,코렉스인더스트리,부산,기장군,정관면,부산 기장군 정관면 용수리 382-1,35.3409572,129.1778537,크레인용 브레이크 라이닝/ 클러치 패드(백석면),2007,2012,
2045,etc,태경기계화학 A,대구,북구,칠산1,대구시 북구 칠산1동 1006-1,35.8856854,128.5829515,,1975,2005,
2046,etc,태경기계화학공업사,경북,군위군,효령면,경북 군위군 효령면 장군리 3리,36.1257946,128.5785592,,1997,2009,
2047,etc,태광BK산업,충북,충주시,신니면,충북 충주시 신니면 모남리 산13,37.0048202,127.6786871,,1999,2007,이전
2048,etc,태성공업사,대구,북구,노원3,대구시 북구 노원3가 250,35.8856854,128.5829515,,1992,2007,이전
2049,etc,태성공업사,경북,성주 ,성산리,경북 성주  성산리 1447-16,35.906691,128.2890412,,1976,2007,전신
2050,ffr,태화기계칼파씰,부산,강서구,송정동,부산 강서구 송정동 1727-2 녹산단지88 B2L,35.0881564,128.8494826,가스켓/ 합성고무/ 석면방직 조금 운영,1978,2007,전신
2051,ffr,태화칼파씰 공업사,부산,북구 ,삼락동,부산 북구  삼락동 403-2,35.197185,128.990438,클러치 페이싱을 사서 사용함,1970,1978,석면방직이 아니고 클러치 페이싱을 사서 사용함
2052,ffr,평화발레오,대구,달서구,장동 ,대구 달서구 장동 성서공단 105B,35.840849,128.512387,,1988,2007,동일 회사로 추정
2053,ffr,평화클러치,대구,달서구,파호동,대구 달서구 파호동 205-2번지,35.8415714,128.4757736,,1970,2007,
2054,ffr,평화화성,대구,서구,중외동,대구시 서구 중외동 1055,35.871757,128.559175,,1991,2007,미확인
2055,etc,풍농,충남,부여군,장항읍,충남 부여군 장항읍 신창리 379,36.275658,126.909775,,1991,2007,비석면한다고 한 회사같음
2056,etc,하이팩,충남,음성군,삼성면,충남 음성군 삼성면 성곡리 산 42,36.617338,126.845397,,1991,2007,주일과 같은 종류의 회사
2057,etc,한건,충남,천안시,성거읍,충남 천안시 성거읍 오목리 9,36.8780155,127.1990193,,1970,2004,판매상으로 추정됨
2058,fce,한국고로시멘트,충남,홍성군,구항면,충남 홍성군 구항면 청광리 114,36.5665006,126.6340146,,1976,1999,쉬트제조회사
2059,fce,한국고로시멘트,경북,포항시,장흥동,경북 포항시 장흥동 90-1,35.9891107,129.3699265,,1983,2007,
2060,fce,한국고로시멘트 ,광주,북구,중흥1,광주시 북구 중흥1동 699-2,35.1643003,126.9099668,,1983,2007,
2061,etc,한국매스타이트,충북,청원군,북이면,충북 청원군 북이면 석성리   349-1,36.755252,127.5127903,,1998,2007,
2062,etc,한국메탈,충남,아산시,신창면,충남 아산시 신창면 남성리,36.7931,126.9522,,1991,2007,
2063,etc,한국배럴,충남,아산시,신창면,충남 아산시 신창면 남성리,36.7931,126.9522,,1980,1985,
2064,ffr,한국브레이크공업,경기,용인시,남사면,경기 용인시 남사면 북리 산 51-1,37.115765,127.150387,,1984,1992,아프리카산 수입. 내장재, 천장재
2065,ffr,한국브레이크공업,경기,시흥군,의왕읍,경기 시흥군 의왕읍 왕곡리 산41,37.436318,127.550802,,1969,1985,
2066,ffr,한국브레이크공업,경기,용인시,기흥면,경기 용인시 기흥면 신갈리 98-22,37.2410999,127.1775942,,1969,1984,
2067,etc,한국비엔알,전북,김제시,만경읍,전북 김제시 만경읍 몽산리 106-8,35.8604927,126.8134253,,2004,2006,
2068,etc,한국석유화학,전남,여수시,평려면,전남 여수시 평려면 851,34.760425,127.662313,,1997,2007,
2069,etc,한국스레트 공업,서울,용산구,한강로,서울 용산구 한강로 2가 2번지(용산역부근소재),37.5326754,126.9682823,,1958,2007,
2070,etc,한국쓰레트,전북,김제시,만경읍,전북 김제시 만경읍 몽산리 106-8,35.8604927,126.8134253,,2006,2007,석면 비닐 타일, 10년 가까이 제조
2071,etc,한국오리엔탈,경북,포항시,괴동동,경북 포항시 괴동동 777,35.9927009,129.3717113,,1970,1985,근로자 근무 확인: 1970~80
2072,etc,한국오리엔탈,경북,포항시,남구 ,경북 포항시 남구 호동56,35.9684489,129.3599456,,1982,2007,
2073,etc,한국코인,경기,안산시,목내동,경기 안산시 목내동 394-2,37.3103246,126.7778082,,1971,2007,나인과 연관있는 회사, 상호변경 또는 분리
2074,etc,한국특수절연,충북,옥천군,동이면,충북 옥천군 동이면 세산리 1111-1,36.2725637,127.6023317,,1997,2004,
2075,etc,한국포리마산업사,경남,김해시,구산동,경남 김해시 구산동 765-1,35.2748459,128.8652729,,1995,2007,
2076,etc,한국필아공업,경기,안성시,공도읍,경기 안성시 공도읍 진사리 349-2,36.9923102,127.1418952,,1996,2007,단열재
2077,etc,한국필아공업,경기,안성시,공도읍,경기 안성시 공도읍 진사리 371,36.9913388,127.1505454,,1998,2007,
2078,etc,한농포리마,경기,안산시,성곡동,경기 안산시 성곡동 623-1,37.3031211,126.798372,,1996,2007,삼우산업 관련회사, 습식으로 석면지 제조, 주남에서 고현(또는 반대로) 이전
2079,etc,한상,경남,김해시,한림면,경남 김해시 한림면 장방리 372,35.3191098,128.796385,,1997,2007,미확인
2080,ffi,한상산업,경남,양산시,웅상읍,경남 양산시 웅상읍 주남리 142-1,35.3350484,129.0373456,,1987,2007,동일 회사로 추정
2081,ffi,한상산업,울산,울주군,웅촌면,울산 울주군 웅촌면 고연리 1178-35,35.4415369,129.1622778,,1970,2006,
2082,ffi,한상산업,울산,울주군,상북면,울산 울주군 상북면 천전리 140,35.5694171,129.1041553,,1985,2000,한상기업은 판매상, 기업은 실을 사서 제조함. 맨 처음 위치
2083,ffi,한상석면/한상산업(울주군),부산,사하구,다대동,부산 사하구 다대동 산 109-1/ 한일석면: 사하구 하단동 에던공원(현 삼성자동차대리점위치),35.0694568,128.9829164,섬유제품(방직),1970,1994,맨 마지막 장소
2084,ffi,한성,경기,성남시,삼평동,경기 성남시 삼평동 312,37.4005848,127.1001866,,1991,2007,사용처(C급)
2085,etc,한양화학,전남,여수시,삼일읍,전남 여수시 삼일읍 평여동 851,34.760425,127.662313,,1969,1992,
2086,etc,한양화학,울산,남구,부곡동,울산  남구 부곡동 53,35.5109344,129.3423974,,1980,2007,
2087,ffr,한일브레이크,경기,김포군,김포읍,경기 김포군 김포읍 장기리 65 (장기리, 장길리?),37.436318,127.550802,,1975,2004,방직
2088,ffi,한일석면,부산,사하구,장림동,부산 사하구 장림동 415-2,35.0748616,128.9763436,석면섬유(방직/ 매우 작업환경 열악함. 덤핑위주라 나쁜 원재료를 사용. 낙면을 주로 사용함. 센난에서 오심. 동방실업으로 개명함.),1970,2000,
2089,ffr,한일화학,부산,사하구,신평동,부산 사하구 신평동 370-48,35.0884782,128.9658876,마모방지제,1982,2007,
2090,etc,한화석유화학,전남,여수시,평여동,전남 여수시 평여동 851,34.8142605,127.7230764,,1997,2007,
2091,etc,한화석유화학 A,전남,여수시,평여동,전남 여수시 평여동 287-9,34.8213159,127.6663331,,1997,2007,판매상, 삼우산업과 동일 주소, 인척관계임
2092,etc,합동상사,울산,울주군,상북면,울산 울주군 상북면 천전리 140,35.5694171,129.1041553,,1970,2000,
2093,ffr,해동브레이크,대구,북구 ,태전동,대구 북구  태전동 574-7,35.9174429,128.5513363,,1975,2000,
2094,ffr,해성브레이크,부산,사하구,신평동,부산 사하구 신평동 527,35.0873378,128.9724122,브레이크라이닝제조,1999,2007,
2095,etc,혁성,전남,순천시,주암면,전남 순천시 주암면 궁각리 483-1,35.0988231,127.2477108,,1975,2007,
2096,ffr,현대브레이크,경기,파주시,교하면,경기 파주시 교하면 와동리 ,37.7599478,126.7798239,,1982,2006,의왕에서 이사, 현재도 운영
2097,etc,현대석면공업사,서울,마포구,현석동,서울 마포구 현석동,37.5419,126.9345,,1968,1972,
2098,etc,현대석면공업사,서울,구로구,구로동,서울 구로구 구로동 (철도 기지창 자리),37.4930434,126.8757585,,1972,1974,
2099,ffr,홍성브레이크,경기,의왕시,오전동,경기 의왕시 오전동 128,37.3580613,126.9618754,,1975,2005,
2100,ffr,홍성브레이크,경기,평택시,포승읍,경기 평택시 포승읍 도곡리 1214,36.9815286,126.8475677,,2002,2007,
